wucha_min_ceil,count,mean,std,min,25%,50%,75%,max
3633,3.0,10041536443.666666,1065021.1393866008,10040921028.0,10040921553.5,10040922079.0,10041844151.5,10042766224.0
3634,3.0,10044060196.0,974157.335705583,10043497763.0,10043497766.0,10043497769.0,10044341412.5,10045185056.0
3635,1.0,10040937310.0,,10040937310.0,10040937310.0,10040937310.0,10040937310.0,10040937310.0
3636,4.0,10042209792.25,1587125.5096144464,10040925586.0,10040935026.25,10041855067.0,10043129833.0,10044203449.0
3637,2.0,10043779753.5,397406.0318421199,10043498745.0,10043639249.25,10043779753.5,10043920257.75,10044060762.0
3638,2.0,10043061665.0,3020901.5905851685,10040925565.0,10041993615.0,10043061665.0,10044129715.0,10045197765.0
3639,1.0,10040943992.0,,10040943992.0,10040943992.0,10040943992.0,10040943992.0,10040943992.0
3640,3.0,10043371036.333334,1902827.8156087412,10041407572.0,10042453157.5,10043498743.0,10044352768.5,10045206794.0
3641,2.0,10042576087.0,2308427.868929415,10040943782.0,10041759934.5,10042576087.0,10043392239.5,10044208392.0
3642,3.0,10043839522.333334,1245610.1878265662,10042783857.0,10043152604.0,10043521351.0,10044367355.0,10045213359.0
3643,1.0,10044079398.0,,10044079398.0,10044079398.0,10044079398.0,10044079398.0,10044079398.0
3644,4.0,10042648767.5,2097640.440308348,10040937250.0,10040937371.5,10042218078.0,10043929474.0,10045221664.0
3645,2.0,10043437212.5,915643.1775601782,10042789755.0,10043113483.75,10043437212.5,10043760941.25,10044084670.0
3647,2.0,10042251754.5,1763506.63460972,10041004767.0,10041628260.75,10042251754.5,10042875248.25,10043498742.0
3648,6.0,10042338002.166666,1568146.6888779784,10040928097.0,10040928429.0,10042213223.5,10043498495.0,10044246386.0
3650,1.0,10040927641.0,,10040927641.0,10040927641.0,10040927641.0,10040927641.0,10040927641.0
3651,3.0,10043137098.333334,361989.3129228173,10042802494.0,10042944973.5,10043087453.0,10043304400.5,10043521348.0
3652,5.0,10042904874.8,1882066.7832618747,10040915250.0,10040917300.0,10043520756.0,10044245607.0,10044925461.0
3653,8.0,10041566119.125,1192515.0681216854,10040913311.0,10040919740.75,10040925846.5,10041570689.0,10043498672.0
3654,9.0,10041296868.88889,1109379.8845622544,10040923703.0,10040926904.0,10040927551.0,10040928235.0,10044255213.0
3655,2.0,10040927291.0,16389.320974341797,10040915702.0,10040921496.5,10040927291.0,10040933085.5,10040938880.0
3656,2.0,10040941925.5,19.091883092036785,10040941912.0,10040941918.75,10040941925.5,10040941932.25,10040941939.0
3657,4.0,10040944734.5,517.8915587907054,10040944364.0,10040944463.0,10040944537.0,10040944808.5,10040945500.0
3658,3.0,10042678037.333334,1439762.3234747231,10041015596.0,10042256679.0,10043497762.0,10043509258.0,10043520754.0
3659,5.0,10044654357.2,915459.7077043861,10043520755.0,10044271134.0,10044283065.0,10045598375.0,10045598457.0
3660,2.0,10043169092.0,497330.82662549685,10042817426.0,10042993259.0,10043169092.0,10043344925.0,10043520758.0
3661,1.0,10044135383.0,,10044135383.0,10044135383.0,10044135383.0,10044135383.0,10044135383.0
3662,1.0,10044666435.0,,10044666435.0,10044666435.0,10044666435.0,10044666435.0,10044666435.0
3663,1.0,10042824627.0,,10042824627.0,10042824627.0,10042824627.0,10042824627.0,10042824627.0
3664,1.0,10043498671.0,,10043498671.0,10043498671.0,10043498671.0,10043498671.0,10043498671.0
3668,2.0,10042613934.5,2388666.8109245584,10040924892.0,10041769413.25,10042613934.5,10043458455.75,10044302977.0
3669,2.0,10044911230.5,343127.1011046781,10044668603.0,10044789916.75,10044911230.5,10045032544.25,10045153858.0
3670,2.0,10043828861.0,468302.6790442267,10043497721.0,10043663291.0,10043828861.0,10043994431.0,10044160001.0
3671,3.0,10042060744.0,1958971.3516506564,10040917090.0,10040929755.0,10040942420.0,10042632571.0,10044322722.0
3672,7.0,10041557129.142857,1098635.6863336498,10040916990.0,10040922962.0,10040922981.0,10041883752.5,10043446504.0
3673,4.0,10042495524.0,1884326.5414732837,10040916729.0,10040916992.25,10042203229.0,10043781760.75,10044658909.0
3674,4.0,10041572431.5,1284158.9225794186,10040927984.0,10040930053.25,10040931537.0,10041573915.25,10043498668.0
3675,10.0,10041201358.1,815076.3528730095,10040932409.0,10040939239.75,10040940711.5,10040941116.5,10043520757.0
3676,4.0,10042064804.75,1308272.1289026926,10040944488.0,10040960691.0,10041908032.0,10043012145.75,10043498667.0
3677,1.0,10040964654.0,,10040964654.0,10040964654.0,10040964654.0,10040964654.0,10040964654.0
3678,2.0,10043709636.5,879549.6190212921,10043087701.0,10043398668.75,10043709636.5,10044020604.25,10044331572.0
3679,2.0,10043505368.0,22590.64744534782,10043489394.0,10043497381.0,10043505368.0,10043513355.0,10043521342.0
3680,1.0,10044189014.0,,10044189014.0,10044189014.0,10044189014.0,10044189014.0,10044189014.0
3681,4.0,10042026857.25,1224674.0299373204,10040921385.0,10040989422.75,10042049535.5,10043086970.0,10043086973.0
3682,3.0,10043673230.333334,911025.9972834657,10042862118.0,10043180391.5,10043498665.0,10044078786.5,10044658908.0
3684,1.0,10040939678.0,,10040939678.0,10040939678.0,10040939678.0,10040939678.0,10040939678.0
3685,2.0,10044229832.0,1927069.6254863238,10042867188.0,10043548510.0,10044229832.0,10044911154.0,10045592476.0
3686,2.0,10042641322.0,2429668.3976316606,10040923287.0,10041782304.5,10042641322.0,10043500339.5,10044359357.0
3687,5.0,10042133384.0,1682211.9124908133,10040923535.0,10040923655.0,10040932713.0,10043497719.0,10044389298.0
3688,7.0,10041578052.142857,1577502.38633992,10040932659.0,10040969421.5,10041006165.0,10041007040.0,10045154618.0
3689,5.0,10042143305.4,1674296.8378239565,10040940067.0,10040940091.0,10040941596.0,10043520743.0,10044374030.0
3690,16.0,10041229385.25,1149028.003726251,10040940523.0,10040941300.0,10040941950.5,10040942219.5,10045538237.0
3691,6.0,10041841047.833334,1467037.175313348,10040944467.0,10040945464.5,10040945815.5,10042395987.75,10044385463.0
3693,2.0,10044083442.5,827001.685684195,10043498664.0,10043791053.25,10044083442.5,10044375831.75,10044668221.0
3694,7.0,10041718227.285715,1319009.403379131,10040980052.0,10040980693.0,10040980715.0,10041933075.5,10044239287.0
3695,6.0,10042313983.0,1715379.6720798577,10040914458.0,10040915183.0,10041610589.5,10043883483.0,10044423766.0
3696,2.0,10040918713.5,1259.3571772932412,10040917823.0,10040918268.25,10040918713.5,10040919158.75,10040919604.0
3697,2.0,10045145162.5,416555.897690214,10044850613.0,10044997887.75,10045145162.5,10045292437.25,10045439712.0
3699,1.0,10043497717.0,,10043497717.0,10043497717.0,10043497717.0,10043497717.0,10043497717.0
3700,2.0,10044171958.5,1804763.4868648301,10042895798.0,10043533878.25,10044171958.5,10044810038.75,10045448119.0
3702,2.0,10044178348.0,1807198.0555124555,10042900466.0,10043539407.0,10044178348.0,10044817289.0,10045456230.0
3704,3.0,10044466861.0,983077.7943494604,10043497704.0,10043968645.5,10044439587.0,10044951439.5,10045463292.0
3705,1.0,10044454961.0,,10044454961.0,10044454961.0,10044454961.0,10044454961.0,10044454961.0
3706,1.0,10045473768.0,,10045473768.0,10045473768.0,10045473768.0,10045473768.0,10045473768.0
3707,1.0,10040931732.0,,10040931732.0,10040931732.0,10040931732.0,10040931732.0,10040931732.0
3708,2.0,10044095146.5,1964883.5748238368,10042705764.0,10043400455.25,10044095146.5,10044789837.75,10045484529.0
3710,2.0,10044495485.0,1409767.274932994,10043498629.0,10043997057.0,10044495485.0,10044993913.0,10045492341.0
3711,2.0,10041144590.5,2.1213203435596424,10041144589.0,10041144589.75,10041144590.5,10041144591.25,10041144592.0
3712,2.0,10043322122.5,3079490.3371539423,10041144594.0,10042233358.25,10043322122.5,10044410886.75,10045499651.0
3713,1.0,10044464464.0,,10044464464.0,10044464464.0,10044464464.0,10044464464.0,10044464464.0
3714,2.0,10044107570.0,1980022.0239022595,10042707483.0,10043407526.5,10044107570.0,10044807613.5,10045507657.0
3715,2.0,10042034477.0,1259905.892155442,10041143589.0,10041589033.0,10042034477.0,10042479921.0,10042925365.0
3716,4.0,10044050197.25,1216749.9597946366,10042706985.0,10043300022.0,10043989246.5,10044739421.75,10045515311.0
3718,4.0,10044216273.25,951819.710273038,10043498622.0,10043515632.75,10043921501.0,10044622141.5,10045523469.0
3720,2.0,10044526459.5,1422330.4411143353,10043520720.0,10044023589.75,10044526459.5,10045029329.25,10045532199.0
3721,4.0,10043364013.75,283532.879050943,10042939014.0,10043358025.5,10043498161.5,10043504149.75,10043520718.0
3722,4.0,10044470879.75,829739.5406609534,10043520742.0,10044130984.75,10044411224.5,10044751119.5,10045540328.0
3724,1.0,10043520732.0,,10043520732.0,10043520732.0,10043520732.0,10043520732.0,10043520732.0
3725,1.0,10044493844.0,,10044493844.0,10044493844.0,10044493844.0,10044493844.0,10044493844.0
3726,3.0,10044000884.333334,1373685.4018611151,10042949010.0,10043223819.0,10043498628.0,10044526821.5,10045555015.0
3727,2.0,10044009641.0,690624.1221170891,10043521296.0,10043765468.5,10044009641.0,10044253813.5,10044497986.0
3728,1.0,10043520729.0,,10043520729.0,10043520729.0,10043520729.0,10043520729.0,10043520729.0
3729,3.0,10043187476.0,296140.0696005186,10042954467.0,10043020850.5,10043087234.0,10043303980.5,10043520727.0
3730,19.0,10044658922.842106,343595.3842768593,10043521294.0,10044671187.5,10044672411.0,10044673795.5,10045568737.0
3731,2.0,10044436908.5,103238.29716001713,10044363908.0,10044400408.25,10044436908.5,10044473408.75,10044509909.0
3732,2.0,10044009868.5,723014.5624429013,10043498620.0,10043754244.25,10044009868.5,10044265492.75,10044521117.0
3734,1.0,10045585886.0,,10045585886.0,10045585886.0,10045585886.0,10045585886.0,10045585886.0
3736,2.0,10043718632.5,2650761.5962256016,10041844261.0,10042781446.75,10043718632.5,10044655818.25,10045593004.0
3737,1.0,10043497698.0,,10043497698.0,10043497698.0,10043497698.0,10043497698.0,10043497698.0
3738,2.0,10045133167.0,660886.0393275076,10044665850.0,10044899508.5,10045133167.0,10045366825.5,10045600484.0
3739,4.0,10043605564.75,594458.250896492,10042972309.0,10043383612.0,10043520717.0,10043742669.75,10044408516.0
3740,1.0,10044532573.0,,10044532573.0,10044532573.0,10044532573.0,10044532573.0,10044532573.0
3741,1.0,10043489377.0,,10043489377.0,10043489377.0,10043489377.0,10043489377.0,10043489377.0
3742,2.0,10044297168.5,1864888.7764691224,10042978493.0,10043637830.75,10044297168.5,10044956506.25,10045615844.0
3743,5.0,10043779026.6,774623.1544821004,10043091438.0,10043092578.0,10043498621.0,10044539328.0,10044673168.0
3744,1.0,10045622184.0,,10045622184.0,10045622184.0,10045622184.0,10045622184.0,10045622184.0
3745,2.0,10044909939.0,346455.4527237232,10044664958.0,10044787448.5,10044909939.0,10045032429.5,10045154920.0
3746,2.0,10044575270.5,1491353.9624530792,10043520724.0,10044047997.25,10044575270.5,10045102543.75,10045629817.0
3747,1.0,10044665866.0,,10044665866.0,10044665866.0,10044665866.0,10044665866.0,10044665866.0
3748,3.0,10044567985.0,1070083.0606457612,10043497694.0,10044033047.5,10044568401.0,10045103130.5,10045637860.0
3749,2.0,10044612738.5,75142.11631635085,10044559605.0,10044586171.75,10044612738.5,10044639305.25,10044665872.0
3750,1.0,10045647049.0,,10045647049.0,10045647049.0,10045647049.0,10045647049.0,10045647049.0
3751,1.0,10042999428.0,,10042999428.0,10042999428.0,10042999428.0,10042999428.0,10042999428.0
3752,1.0,10045655096.0,,10045655096.0,10045655096.0,10045655096.0,10045655096.0,10045655096.0
3753,1.0,10043498619.0,,10043498619.0,10043498619.0,10043498619.0,10043498619.0,10043498619.0
3754,1.0,10045662140.0,,10045662140.0,10045662140.0,10045662140.0,10045662140.0,10045662140.0
3755,3.0,10043339242.0,287613.50224911206,10043007628.0,10043248502.0,10043489376.0,10043505049.0,10043520722.0
3756,1.0,10045670035.0,,10045670035.0,10045670035.0,10045670035.0,10045670035.0,10045670035.0
3758,2.0,10044599409.5,1525515.7052657634,10043520707.0,10044060058.25,10044599409.5,10045138760.75,10045678112.0
3759,4.0,10043378263.25,885432.1166847951,10042714892.0,10042714896.5,10043106295.0,10043769661.75,10044585571.0
3760,5.0,10043953869.6,968293.7127583242,10043520698.0,10043520700.0,10043520701.0,10043521243.0,10045686006.0
3761,2.0,10043806741.5,1109886.8245656851,10043021933.0,10043414337.25,10043806741.5,10044199145.75,10044591550.0
3762,1.0,10045693348.0,,10045693348.0,10045693348.0,10045693348.0,10045693348.0,10045693348.0
3763,1.0,10044479536.0,,10044479536.0,10044479536.0,10044479536.0,10044479536.0,10044479536.0
3764,3.0,10044074932.666666,1426760.4845706702,10043026499.0,10043262543.5,10043498588.0,10044599149.5,10045699711.0
3766,2.0,10044599039.5,1569302.5855839592,10043489375.0,10044044207.25,10044599039.5,10045153871.75,10045708704.0
3767,1.0,10044618215.0,,10044618215.0,10044618215.0,10044618215.0,10044618215.0,10044618215.0
3768,4.0,10044341710.0,1049925.9384407392,10043520690.0,10043520693.0,10044065407.0,10044886424.0,10045715336.0
3769,2.0,10043509636.0,15625.645650660328,10043498587.0,10043504111.5,10043509636.0,10043515160.5,10043520685.0
3770,1.0,10045723042.0,,10045723042.0,10045723042.0,10045723042.0,10045723042.0,10045723042.0
3771,1.0,10043521233.0,,10043521233.0,10043521233.0,10043521233.0,10043521233.0,10043521233.0
3772,1.0,10045730406.0,,10045730406.0,10045730406.0,10045730406.0,10045730406.0,10045730406.0
3773,2.0,10044569840.0,92287.33443978106,10044504583.0,10044537211.5,10044569840.0,10044602468.5,10044635097.0
3774,2.0,10044618329.5,1584844.7926344397,10043497675.0,10044058002.25,10044618329.5,10045178656.75,10045738984.0
3776,1.0,10045745610.0,,10045745610.0,10045745610.0,10045745610.0,10045745610.0,10045745610.0
3777,3.0,10043892576.333334,643667.088403884,10043520682.0,10043520955.0,10043521228.0,10044078523.5,10044635819.0
3778,2.0,10044637314.0,1579185.8170646038,10043520661.0,10044078987.5,10044637314.0,10045195640.5,10045753967.0
3779,2.0,10043277677.5,312403.31146212266,10043056775.0,10043167226.25,10043277677.5,10043388128.75,10043498580.0
3780,3.0,10043848990.666666,1761759.0959178652,10042294154.0,10042892246.0,10043490338.0,10044626409.0,10045762480.0
3782,2.0,10044417284.5,1913898.347473162,10043063954.0,10043740619.25,10044417284.5,10045093949.75,10045770615.0
3783,2.0,10042912652.0,860670.5750703925,10042304066.0,10042608359.0,10042912652.0,10043216945.0,10043521238.0
3784,4.0,10044103313.5,1118294.4457588082,10043489358.0,10043551397.25,10043572080.5,10044123996.75,10045779735.0
3785,1.0,10043498586.0,,10043498586.0,10043498586.0,10043498586.0,10043498586.0,10043498586.0
3786,5.0,10044197339.2,1615891.641681366,10041463584.0,10044536999.0,10044537000.0,10044663345.0,10045785768.0
3788,2.0,10045235168.5,789807.8689937826,10044676690.0,10044955929.25,10045235168.5,10045514407.75,10045793647.0
3789,2.0,10042202465.0,1.4142135623730951,10042202464.0,10042202464.5,10042202465.0,10042202465.5,10042202466.0
3790,6.0,10043308578.166666,1672897.8288401735,10041464096.0,10042201760.0,10042850518.5,10044386750.5,10045802001.0
3791,2.0,10044093289.5,854072.5616951408,10043489369.0,10043791329.25,10044093289.5,10044395249.75,10044697210.0
3792,2.0,10044446345.0,1928488.0816893838,10043082698.0,10043764521.5,10044446345.0,10045128168.5,10045809992.0
3793,2.0,10044669397.0,6341.3336136809585,10044664913.0,10044667155.0,10044669397.0,10044671639.0,10044673881.0
3794,1.0,10045818204.0,,10045818204.0,10045818204.0,10045818204.0,10045818204.0,10045818204.0
3795,4.0,10044278080.25,793351.7749919746,10043088226.0,10044269355.25,10044665201.5,10044673926.5,10044693692.0
3796,3.0,10044665903.0,1164125.8724223082,10043498569.0,10044085457.5,10044672346.0,10045249570.0,10045826794.0
3797,1.0,10044713075.0,,10044713075.0,10044713075.0,10044713075.0,10044713075.0,10044713075.0
3798,5.0,10044896610.8,523795.8403769545,10044662121.0,10044662129.0,10044662130.0,10044663069.0,10045833605.0
3799,1.0,10044662191.0,,10044662191.0,10044662191.0,10044662191.0,10044662191.0,10044662191.0
3800,5.0,10044646570.4,36837.7668880729,10044580673.0,10044663040.0,10044663042.0,10044663043.0,10044663054.0
3801,3.0,10044662742.333334,550.2157152729585,10044662107.0,10044662583.0,10044663059.0,10044663060.0,10044663061.0
3802,1.0,10044663050.0,,10044663050.0,10044663050.0,10044663050.0,10044663050.0,10044663050.0
3804,3.0,10044661242.0,64943.35116853764,10044591071.0,10044632246.5,10044673422.0,10044696327.5,10044719233.0
3805,1.0,10043105085.0,,10043105085.0,10043105085.0,10043105085.0,10043105085.0,10043105085.0
3806,1.0,10043088100.0,,10043088100.0,10043088100.0,10043088100.0,10043088100.0,10043088100.0
3811,1.0,10043086379.0,,10043086379.0,10043086379.0,10043086379.0,10043086379.0,10043086379.0
3813,1.0,10044747981.0,,10044747981.0,10044747981.0,10044747981.0,10044747981.0,10044747981.0
3814,3.0,10043102423.666666,17588.195255151488,10043091652.0,10043092275.5,10043092899.0,10043107809.5,10043122720.0
3815,1.0,10044754801.0,,10044754801.0,10044754801.0,10044754801.0,10044754801.0,10044754801.0
3817,2.0,10043944212.5,1152932.6569771974,10043128966.0,10043536589.25,10043944212.5,10044351835.75,10044759459.0
3818,1.0,10044773900.0,,10044773900.0,10044773900.0,10044773900.0,10044773900.0,10044773900.0
3822,2.0,10044719994.0,76291.16483577898,10044666048.0,10044693021.0,10044719994.0,10044746967.0,10044773940.0
3823,2.0,10044517806.5,1454431.6747666423,10043489368.0,10044003587.25,10044517806.5,10045032025.75,10045546245.0
3824,2.0,10044714045.5,93617.40229519297,10044647848.0,10044680946.75,10044714045.5,10044747144.25,10044780243.0
3826,1.0,10044785388.0,,10044785388.0,10044785388.0,10044785388.0,10044785388.0,10044785388.0
3827,3.0,10044318031.333334,1044913.4689611065,10043146767.0,10043899767.0,10044652767.0,10044903663.5,10045154560.0
3830,1.0,10045596107.0,,10045596107.0,10045596107.0,10045596107.0,10045596107.0,10045596107.0
3831,1.0,10044800984.0,,10044800984.0,10044800984.0,10044800984.0,10044800984.0,10044800984.0
3832,1.0,10043153542.0,,10043153542.0,10043153542.0,10043153542.0,10043153542.0,10043153542.0
3834,5.0,10045112126.8,161974.70342525712,10044822378.0,10045184414.0,10045184418.0,10045184419.0,10045185005.0
3835,2.0,10042433190.5,1030338.7258957609,10041704631.0,10042068910.75,10042433190.5,10042797470.25,10043161750.0
3839,1.0,10044660069.0,,10044660069.0,10044660069.0,10044660069.0,10044660069.0,10044660069.0
3840,10.0,10044704338.8,69212.12617389463,10044671002.0,10044671314.75,10044671791.0,10044671898.5,10044842226.0
3844,1.0,10043178521.0,,10043178521.0,10043178521.0,10043178521.0,10043178521.0,10043178521.0
3846,1.0,10043408852.0,,10043408852.0,10043408852.0,10043408852.0,10043408852.0,10043408852.0
3847,1.0,10043184544.0,,10043184544.0,10043184544.0,10043184544.0,10043184544.0,10043184544.0
3848,1.0,10043520696.0,,10043520696.0,10043520696.0,10043520696.0,10043520696.0,10043520696.0
3849,2.0,10044789636.5,91787.40994548217,10044724733.0,10044757184.75,10044789636.5,10044822088.25,10044854540.0
3851,1.0,10044730986.0,,10044730986.0,10044730986.0,10044730986.0,10044730986.0,10044730986.0
3853,2.0,10043505016.5,22121.83564942114,10043489374.0,10043497195.25,10043505016.5,10043512837.75,10043520659.0
